1, -0.085266, -0.085266, 0.000000
2, -0.073322, -0.073322, 0.000000
3, -0.068279, -0.068279, 0.000000
4, -0.072406, -0.072407, 0.000000
5, -0.084389, -0.084389, 0.000000
6, -0.057911, -0.057911, 0.000000
7, -0.080722, -0.080722, 0.000000
8, -0.069556, -0.069557, 0.000000
9, -0.085235, -0.085236, 0.000000
10, -0.093378, -0.093382, 0.000001
